project_id,domain,size,commit_id,commit_date,method_name,method_change_complexity,change_type,effect_size,effect_size_interpretation,experience,code_change_label,functionality_changed,refactorings
netty,Networking,216.98,23c19b2b764d49437c49653121c8185130814033,1717513408,"public static short io.netty.util.internal.PlatformDependent.getShort(byte[] data, int index)",4.2,Unchanged,-0.0215415614381159,Negligible,0.9718509743072992,,,
netty,Networking,216.98,23c19b2b764d49437c49653121c8185130814033,1717513408,"public static long io.netty.util.internal.PlatformDependent.getLong(byte[] data, int index)",4.2,Unchanged,0.0841392009673537,Negligible,0.9718509743072992,Exception & Input/Output Handling,True,
netty,Networking,216.98,caca5e5a1e19a26a3cff3560b79e7ade18398540,1696605829,"void io.netty.buffer.PoolChunk<T>.initBufWithSubpage(PooledByteBuf<T> buf, ByteBuffer nioBuffer, long handle, int reqCapacity, PoolThreadCache threadCache)",4.2,Improvement,0.2422172776410278,Small,0.4594082998479921,API/Library Call Changes,False,
netty,Networking,216.98,caca5e5a1e19a26a3cff3560b79e7ade18398540,1696605829,"boolean io.netty.buffer.PoolChunk<T>.allocate(PooledByteBuf<T> buf, int reqCapacity, int sizeIdx, PoolThreadCache cache)",4.2,Unchanged,0.0042328042328042,Negligible,0.4594082998479921,API/Library Call Changes,False,
netty,Networking,216.98,caca5e5a1e19a26a3cff3560b79e7ade18398540,1696605829,"void io.netty.buffer.PoolChunk<T>.free(long handle, int normCapacity, ByteBuffer nioBuffer)",14.5,Improvement,0.6008316008316008,Large,0.4594082998479921,Data Structure & Variable Changes+Exception & Input/Output Handling,True,
netty,Networking,216.98,42926695861c012ee6153e6bc8c4846bd4b923e9,1661156185,"protected final int io.netty.channel.epoll.AbstractEpollChannel.doWriteBytes(ChannelOutboundBuffer in, ByteBuf buf)",8.6,Unchanged,0.0868094727195507,Negligible,0.8916550398122735,API/Library Call Changes,False,
netty,Networking,216.98,42926695861c012ee6153e6bc8c4846bd4b923e9,1661156185,protected final int io.netty.channel.epoll.AbstractEpollChannel.doReadBytes(ByteBuf byteBuf),8.6,Improvement,0.5106052711589357,Large,0.8916550398122735,API/Library Call Changes,False,
netty,Networking,216.98,8f7ef1cabb5442584e56a9e79bcb9696bc572a94,1554795412,public ChannelHandlerContext io.netty.channel.AbstractChannelHandlerContext.read(),4.2,Improvement,0.5575670708497465,Large,0.9900012566405144,API/Library Call Changes,True,
netty,Networking,216.98,8f7ef1cabb5442584e56a9e79bcb9696bc572a94,1554795412,public ChannelHandlerContext io.netty.channel.AbstractChannelHandlerContext.fireChannelReadComplete(),4.2,Improvement,0.5185306441830523,Large,0.9900012566405144,Algorithmic Change+API/Library Call Changes,True,
netty,Networking,216.98,8f7ef1cabb5442584e56a9e79bcb9696bc572a94,1554795412,"private void io.netty.channel.AbstractChannelHandlerContext.write(Object msg, boolean flush, ChannelPromise promise)",4.2,Unchanged,0.1194275441903951,Negligible,0.9900012566405144,Data Structure & Variable Changes,True,Add Variable Modifier
netty,Networking,216.98,8f7ef1cabb5442584e56a9e79bcb9696bc572a94,1554795412,public ChannelHandlerContext io.netty.channel.AbstractChannelHandlerContext.flush(),4.2,Unchanged,0.0817679688033423,Negligible,0.9900012566405144,Algorithmic Change+API/Library Call Changes+Control Flow/Loop Changes,True,
netty,Networking,216.98,b409f8e7fa70da80d9801737e051c860aa979f13,1568285665,void io.netty.channel.epoll.EpollEventLoop.modify(AbstractEpollChannel ch),2.0,Unchanged,0.4761904761904761,Large,0.9900012566405144,API/Library Call Changes,False,
netty,Networking,216.98,b409f8e7fa70da80d9801737e051c860aa979f13,1568285665,void io.netty.channel.epoll.EpollEventLoop.remove(AbstractEpollChannel ch),17.4,Unchanged,0.1543209876543209,Small,0.9900012566405144,,,
netty,Networking,216.98,b4e3c12b8e8e984ba65330dd6dc34a4b3d07a25a,1556498884,"protected Http2ConnectionHandler io.netty.handler.codec.http2.Http2ConnectionHandlerBuilder.build(Http2ConnectionDecoder decoder, Http2ConnectionEncoder encoder, Http2Settings initialSettings)",4.2,Unchanged,-0.0617283950617283,Negligible,0.9032435721972946,,,
netty,Networking,216.98,ab8c4f22c6bc11b7082fddfc6890fd02f30d5524,1608561244,static int io.netty.handler.codec.http2.HpackStaticTable.getIndex(CharSequence name),4.2,Unchanged,0.0471870886635008,Negligible,0.7466974562504134,,,
netty,Networking,216.98,ab8c4f22c6bc11b7082fddfc6890fd02f30d5524,1608561244,private int io.netty.handler.codec.http2.HpackEncoder.getIndex(CharSequence name),8.6,Unchanged,0.0354781109119548,Negligible,0.7466974562504134,,,
netty,Networking,216.98,ab8c4f22c6bc11b7082fddfc6890fd02f30d5524,1608561244,private int io.netty.handler.codec.http2.HpackEncoder.getNameIndex(CharSequence name),4.2,Unchanged,0.0424648365601346,Negligible,0.7466974562504134,,,
netty,Networking,216.98,ab8c4f22c6bc11b7082fddfc6890fd02f30d5524,1608561244,"private void io.netty.handler.codec.http2.HpackEncoder.encodeLiteral(ByteBuf out, CharSequence name, CharSequence value, IndexType indexType, int nameIndex)",4.2,Unchanged,0.0149510451177157,Negligible,0.7466974562504134,Data Structure & Variable Changes,False,
netty,Networking,216.98,ab8c4f22c6bc11b7082fddfc6890fd02f30d5524,1608561244,"private void io.netty.handler.codec.http2.HpackEncoder.encodeHeader(ByteBuf out, CharSequence name, CharSequence value, boolean sensitive, long headerSize)",8.6,Unchanged,0.0249175255719528,Negligible,0.7466974562504134,,,
netty,Networking,216.98,ab8c4f22c6bc11b7082fddfc6890fd02f30d5524,1608561244,"static int io.netty.handler.codec.http2.HpackStaticTable.getIndexInsensitive(CharSequence name, CharSequence value)",48.8,Unchanged,0.0472956915728739,Negligible,0.7466974562504134,Algorithmic Change+Control Flow/Loop Changes,False,
netty,Networking,216.98,8280252d0e80e5e844215234732a7cda4862e260,1568285665,"static int io.netty.channel.epoll.Native.epollWait(FileDescriptor epollFd, EpollEventArray events, boolean immediatePoll)",15.5,Improvement,0.9757597380856696,Large,0.9900012566405144,API/Library Call Changes+Algorithmic Change+Exception & Input/Output Handling,False,Inline Method
netty,Networking,216.98,8280252d0e80e5e844215234732a7cda4862e260,1568285665,"private boolean io.netty.channel.epoll.EpollEventLoop.processReady(EpollEventArray events, int ready)",2.0,Unchanged,0.097074620271676,Negligible,0.9900012566405144,Control Flow/Loop Changes,False,
netty,Networking,216.98,8280252d0e80e5e844215234732a7cda4862e260,1568285665,private int io.netty.channel.epoll.EpollEventLoop.epollWait(),4.2,Improvement,0.6133807616372283,Large,0.9900012566405144,API/Library Call Changes+Exception & Input/Output Handling,False,
netty,Networking,216.98,fe4a59011addc5a556ec882b5795db241f6c77c9,1548921361,private boolean io.netty.util.concurrent.DefaultPromise<V>.setValue0(Object objResult),11.1,Unchanged,0.1187518984623593,Negligible,0.9900012566405144,Control Flow/Loop Changes,False,
netty,Networking,216.98,ab8b8ae81b24439ff94085f3f4bd060c172c1712,1612250961,public SslContext io.netty.handler.ssl.SslContextBuilder.build(),8.6,Unchanged,0.1481481481481481,Small,0.9900012566405144,API/Library Call Changes,False,
netty,Networking,216.98,6e0d22335d3419d91ae60cb40811a0faa25bed50,1591085270,"private int io.netty.buffer.CompositeByteBuf.addComponent0(boolean increaseWriterIndex, int cIndex, ByteBuf buffer)",11.1,Regression,-0.3282174556213018,Small,0.9900012566405144,API/Library Call Changes+Exception & Input/Output Handling,False,Extract Method
netty,Networking,216.98,d5fabe78a7b4b7d4124177c0f3dd103b1028c18e,1619094044,"public static boolean io.netty.buffer.ByteBufUtil.equals(ByteBuf a, int aStartIndex, ByteBuf b, int bStartIndex, int length)",19.9,Unchanged,-0.0523389042912951,Negligible,0.0744780561246654,,,
netty,Networking,216.98,737519314153f9146eaf532cd4e945a621cf3fa5,1549303662,public void io.netty.util.concurrent.PromiseCombiner.finish(Promise<Void> aggregatePromise),6.4,Unchanged,0.0362411367047935,Negligible,0.9900012566405144,Data Structure & Variable Changes+Exception & Input/Output Handling,False,
netty,Networking,216.98,9557c88da2aaa49b3c3fd7525462dc0694681c19,1594023913,private State io.netty.handler.codec.http.HttpObjectDecoder.readHeaders(ByteBuf buffer),91.7,Unchanged,-0.0425075317510725,Negligible,0.5349000611289801,,,
netty,Networking,216.98,384eaf773cc668979192b8a9537fa5b2b91ce952,1580219053,"private static SSLContext io.netty.handler.ssl.JdkSslClientContext.newSSLContext(Provider sslContextProvider, X509Certificate[] trustCertCollection, TrustManagerFactory trustManagerFactory, X509Certificate[] keyCertChain, PrivateKey key, String keyPassword, KeyManagerFactory keyManagerFactory, long sessionCacheSize, long sessionTimeout, String keyStore)",4.2,Unchanged,-0.2641129032258064,Small,0.4415246560595626,,,
netty,Networking,216.98,ee7027288ec5f3d688be3cee45a521a5786ccf71,1576259305,"private static ByteBuf io.netty.handler.codec.ByteToMessageDecoder.expandCumulation(ByteBufAllocator alloc, ByteBuf oldCumulation, ByteBuf in)",8.6,Improvement,0.2059971592343759,Small,0.9032435721972946,Data Structure & Variable Changes+API/Library Call Changes,True,Change Method Access Modifier
netty,Networking,216.98,b82258b72fdf4c733d9c4a641c6b8725b036485f,1578630084,private void io.netty.util.ResourceLeakDetector<T>.reportLeak(),4.2,Unchanged,0.0993432134110188,Negligible,0.5871274643192556,API/Library Call Changes+Exception & Input/Output Handling,True,Extract Method
netty,Networking,216.98,f17bfd0f64189d91302fbdd15103788bf9eabaa2,1558124582,"public final int io.netty.channel.unix.FileDescriptor.writeAddress(long address, int pos, int limit)",4.2,Unchanged,-0.030793014743822,Negligible,0.9900012566405144,,,
netty,Networking,216.98,f17bfd0f64189d91302fbdd15103788bf9eabaa2,1558124582,"public final int io.netty.channel.unix.FileDescriptor.readAddress(long address, int pos, int limit)",4.2,Unchanged,-0.0281198978975282,Negligible,0.9900012566405144,Exception & Input/Output Handling,True,
netty,Networking,216.98,1039f69e53792ff58f3f61f5ab6f7b89ef1fecf0,1567425137,private void io.netty.buffer.CompositeByteBuf.consolidateIfNeeded(),26.6,Improvement,0.4248366013071895,Medium,0.8999671197708027,Data Structure & Variable Changes+Algorithmic Change,False,Extract Method
netty,Networking,216.98,feb804dca8579c93ff3224564aafcf5938bb2c52,1572865073,static long io.netty.util.concurrent.ScheduledFutureTask<V>.deadlineToDelayNanos(long deadlineNanos),4.2,Unchanged,0.1944444444444444,Small,0.8999671197708027,Control Flow/Loop Changes,False,
netty,Networking,216.98,feb804dca8579c93ff3224564aafcf5938bb2c52,1572865073,protected final Runnable io.netty.util.concurrent.AbstractScheduledEventExecutor.pollScheduledTask(long nanoTime),8.6,Unchanged,0.0723589721970911,Negligible,0.8999671197708027,,,
netty,Networking,216.98,feb804dca8579c93ff3224564aafcf5938bb2c52,1572865073,protected final long io.netty.util.concurrent.AbstractScheduledEventExecutor.nextScheduledTaskNano(),8.6,Unchanged,0.0525439695564859,Negligible,0.8999671197708027,,,
netty,Networking,216.98,c3416d8ad2260f3c9bc98a9061d25bba92020f93,1619093594,"private void io.netty.channel.DefaultChannelConfig.setRecvByteBufAllocator(RecvByteBufAllocator allocator, ChannelMetadata metadata)",13.6,Unchanged,-0.1944444444444444,Small,0.0744780561246654,,,
netty,Networking,216.98,c41d46111dc37aaf9c8ee7aec162d87221df1d70,1606645786,private int io.netty.buffer.PoolChunk<T>.runFirstBestFit(int pageIdx),4.2,Unchanged,0.1092448701925682,Negligible,0.9718509743072992,Data Structure & Variable Changes+API/Library Call Changes,False,Change Variable Type
netty,Networking,216.98,c41d46111dc37aaf9c8ee7aec162d87221df1d70,1606645786,private long io.netty.buffer.PoolChunk<T>.allocateRun(int runSize),14.5,Improvement,0.1537414714697106,Small,0.9718509743072992,Data Structure & Variable Changes+Algorithmic Change,False,Change Variable Type
netty,Networking,216.98,c41d46111dc37aaf9c8ee7aec162d87221df1d70,1606645786,private long io.netty.buffer.PoolChunk<T>.collapsePast(long handle),10.1,Improvement,0.2024418791485829,Small,0.9718509743072992,Data Structure & Variable Changes+Algorithmic Change,False,Change Variable Type
netty,Networking,216.98,c41d46111dc37aaf9c8ee7aec162d87221df1d70,1606645786,private long io.netty.buffer.PoolChunk<T>.collapseNext(long handle),10.1,Unchanged,0.0616048467986467,Negligible,0.9718509743072992,,,Change Variable Type
netty,Networking,216.98,768a8250353d5ab3664f5382b57d0c19a256d68d,1567674444,public Throwable io.netty.util.concurrent.DefaultPromise<V>.cause(),24.6,Improvement,0.2127746713271129,Small,0.8999671197708027,Data Structure & Variable Changes+Algorithmic Change+Exception & Input/Output Handling,False,
netty,Networking,216.98,f6ea528e0e6fe7d77970a0af18f09820b630fe14,1642609089,public int io.netty.buffer.SizeClasses.size2SizeIdx(int size),11.1,Improvement,0.2116590940420316,Small,0.9900012566405144,Data Structure & Variable Changes,False,
netty,Networking,216.98,6b6475fb565551c36f372fe37683d98df6674161,1561722205,"public void io.netty.handler.codec.ByteToMessageDecoder.channelRead(ChannelHandlerContext ctx, Object msg)",4.2,Unchanged,-0.0497984743116003,Negligible,0.3299729804016539,,,
netty,Networking,216.98,6b6475fb565551c36f372fe37683d98df6674161,1561722205,public void io.netty.handler.codec.ByteToMessageDecoder.channelReadComplete(ChannelHandlerContext ctx),19.9,Unchanged,-0.0841737377364772,Negligible,0.3299729804016539,,,
netty,Networking,216.98,128403b492d8490d9fc770b7a2dad669433b2790,1558548684,final void io.netty.buffer.AbstractByteBuf.ensureWritable0(int minWritableBytes),19.9,Improvement,0.2606919107571557,Small,0.8999671197708027,Data Structure & Variable Changes+Algorithmic Change+API/Library Call Changes,False,
netty,Networking,216.98,d0bcf44445f8692bae6d5a0868f6d3fbe39daf8d,1612533238,"boolean io.netty.buffer.PoolSubpage<T>.free(PoolSubpage<T> head, int bitmapIdx)",11.1,Unchanged,0.0741510741510741,Negligible,0.1785148641735783,,,
netty,Networking,216.98,c0674cff29ae017e9fd144b6728ac0521874e883,1607692523,"private static int io.netty.handler.codec.http.multipart.HttpPostMultipartRequestDecoder.findDelimiter(ByteBuf undecodedChunk, String delimiter, int offset)",4.2,Unchanged,-0.0447625892179135,Negligible,0.2229028815230158,Control Flow/Loop Changes,False,
netty,Networking,216.98,c8c45cfa4c9632578a772ebcad1edfae431b1011,1630511306,"public int io.netty.buffer.AbstractByteBufAllocator.calculateNewCapacity(int minNewCapacity, int maxCapacity)",13.3,Unchanged,-0.0778302361126754,Negligible,0.8916550398122735,Data Structure & Variable Changes+Algorithmic Change,False,Add Variable Modifier
netty,Networking,216.98,9f242d27e05651a909571f232dd1f5afb1aed20c,1616086262,private Component io.netty.buffer.CompositeByteBuf.findIt(int offset),8.9,Unchanged,0.1024692530426807,Negligible,0.9718509743072992,,,
netty,Networking,216.98,f191f89a827d4a4151faffb38d215385e91fa3d3,1659044934,public String io.netty.handler.codec.http.multipart.MixedAttribute.getValue(),4.2,Unchanged,-0.1128324222433003,Negligible,0.5159346340501685,,,
netty,Networking,216.98,9ed41db1d731720c3c1019d3db379beaf7603409,1555398849,public final boolean io.netty.channel.epoll.EpollRecvByteAllocatorHandle.continueReading(),4.2,Regression,-0.9482820909006826,Large,0.8999671197708027,Refactoring & Code Cleanup,False,
netty,Networking,216.98,9ed41db1d731720c3c1019d3db379beaf7603409,1555398849,public final ByteBuf io.netty.channel.epoll.EpollRecvByteAllocatorHandle.allocate(ByteBufAllocator alloc),4.2,Unchanged,0.0225351461342602,Negligible,0.8999671197708027,,,
netty,Networking,216.98,19b4adf79c2d82d14e645be0e5f3eca30067bf1b,1571320912,public void io.netty.util.concurrent.PromiseTask<V>.run(),21.4,Unchanged,0.0307227060924063,Negligible,0.8999671197708027,,,
netty,Networking,216.98,2af769f6dc76e3aad88a52c345689d739a9130a2,1561118735,"public static int io.netty.buffer.ByteBufUtil.writeUtf8(ByteBuf buf, CharSequence seq)",6.4,Improvement,0.7367362918435267,Large,0.8999671197708027,API/Library Call Changes,False,Extract Variable
netty,Networking,216.98,fedf3ccecb80ddccd05da2d02e76d669fe2c219c,1543476752,private boolean io.netty.buffer.AbstractReferenceCountedByteBuf.release0(int decrement),38.7,Unchanged,0.0169169857507522,Negligible,0.8999671197708027,,,Extract Method
netty,Networking,216.98,fedf3ccecb80ddccd05da2d02e76d669fe2c219c,1543476752,int io.netty.buffer.AbstractReferenceCountedByteBuf.internalRefCnt(),4.2,Unchanged,-0.0292311038408438,Negligible,0.8999671197708027,,,Extract Method
netty,Networking,216.98,fedf3ccecb80ddccd05da2d02e76d669fe2c219c,1543476752,public int io.netty.buffer.AbstractReferenceCountedByteBuf.refCnt(),4.2,Unchanged,-0.0566565287702591,Negligible,0.8999671197708027,,,Remove Method Modifier
netty,Networking,216.98,948d4a9ec58aef092c84eb76e672fd06e81cc13c,1548701138,public ChannelHandlerContext io.netty.channel.AbstractChannelHandlerContext.read(),29.9,Unchanged,0.0959994464449429,Negligible,0.9900012566405144,,,Change Variable Type
netty,Networking,216.98,948d4a9ec58aef092c84eb76e672fd06e81cc13c,1548701138,public ChannelHandlerContext io.netty.channel.AbstractChannelHandlerContext.flush(),29.9,Unchanged,-0.0687270032685031,Negligible,0.9900012566405144,Data Structure & Variable Changes+Algorithmic Change,False,Change Variable Type
netty,Networking,216.98,4db38b4e0c734b9cdaf0591dd0c5b3f4d4f11ea4,1565936289,"void io.netty.buffer.PoolArena<T>.reallocate(PooledByteBuf<T> buf, int newCapacity, boolean freeOldMemory)",65.9,Unchanged,0.1408327118809804,Negligible,0.8999671197708027,,,Extract Variable
netty,Networking,216.98,4db38b4e0c734b9cdaf0591dd0c5b3f4d4f11ea4,1565936289,public ByteBuf io.netty.buffer.UnpooledDirectByteBuf.capacity(int newCapacity),98.3,Unchanged,0.05957738308504,Negligible,0.8999671197708027,,,
netty,Networking,216.98,2dc686ded17d8123118921ac6d36aea30cdce267,1558503161,public ByteBuf io.netty.buffer.AbstractByteBufAllocator.ioBuffer(int initialCapacity),4.2,Unchanged,0.0074911444687702,Negligible,0.7130605532409614,,,
netty,Networking,216.98,9563d2bd61cabc4558246a6b6986d8769e32829e,1602788517,private long io.netty.buffer.PoolChunk<T>.allocateSubpage(int sizeIdx),2.0,Unchanged,-0.0487012987012987,Negligible,0.9900012566405144,Refactoring & Code Cleanup,False,
netty,Networking,216.98,9563d2bd61cabc4558246a6b6986d8769e32829e,1602788517,"void io.netty.buffer.PoolChunk<T>.free(long handle, int normCapacity, ByteBuffer nioBuffer)",10.8,Unchanged,-0.1403508771929824,Negligible,0.9900012566405144,,,Extract Variable
netty,Networking,216.98,7fce06a0d1f76865b1494fde99697c31a8a1f92f,1583228561,private AbstractChannelHandlerContext io.netty.channel.AbstractChannelHandlerContext.findContextInbound(int mask),6.4,Unchanged,0.0512880647274035,Negligible,0.4597518918396486,,,Extract Method
netty,Networking,216.98,7fce06a0d1f76865b1494fde99697c31a8a1f92f,1583228561,private AbstractChannelHandlerContext io.netty.channel.AbstractChannelHandlerContext.findContextOutbound(int mask),6.4,Unchanged,0.1286253515320329,Negligible,0.4597518918396486,,,Extract Method
netty,Networking,216.98,707c95e80d60cd83336b5355474676dab7b26e3a,1562222768,"private CharSequence io.netty.handler.codec.http2.HpackDecoder.readStringLiteral(ByteBuf in, int length, boolean huffmanEncoded)",4.2,Unchanged,-0.0192839218015649,Negligible,0.9900012566405144,,,
netty,Networking,216.98,86603872776e3ff5a60dea3c104358e486eed588,1644916978,private void io.netty.util.ResourceLeakDetector<T>.reportLeak(),4.2,Unchanged,0.1037301871132131,Negligible,0.5159346340501685,,,
netty,Networking,216.98,deea51e6093db224878b33eaefc3321f2a0d4a07,1562007620,"private void io.netty.handler.codec.http2.HpackEncoder.encodeStringLiteral(ByteBuf out, CharSequence string)",10.1,Improvement,0.1751798991130555,Small,0.7402237648208979,Data Structure & Variable Changes+API/Library Call Changes+Control Flow/Loop Changes,True,
netty,Networking,216.98,2b7de5a50bb3feb1a351dcd1ce1da9474ae256ae,1726585851,private boolean io.netty.buffer.AdaptivePoolingAllocator.tryExpandMagazines(int currentLength),4.2,Improvement,0.2991452991452991,Small,0.9718509743072992,Control Flow/Loop Changes,False,
netty,Networking,216.98,a60825c3b425892af9be3e9284677aa8a58faa6b,1614109646,protected final void io.netty.buffer.AbstractByteBuf.adjustMarkers(int decrement),24.8,Unchanged,0.0076347047698054,Negligible,0.6219337371057205,,,
netty,Networking,216.98,3a41a97b0e00145ec20c699b8ec472cb42965756,1626787286,"protected void io.netty.handler.codec.http.HttpObjectDecoder.decode(ChannelHandlerContext ctx, ByteBuf buffer, List<Object> out)",8.9,Unchanged,-0.0506425246336815,Negligible,0.0831118345659381,,,
netty,Networking,216.98,570c5d75bd172fbb2f6f68685326d4acb3978482,1663043601,private static boolean io.netty.handler.codec.http2.HpackDecoder.isConnectionHeader(CharSequence name),5.7,Unchanged,-0.0384064401606496,Negligible,0.9718509743072992,,,
zipkin,Monitoring,23.51,ad8097a6fc9471799983b44ad8d2744c8506af74,1480926849,"static <T> List<T> zipkin.internal.ThriftCodec.readList(ThriftReader<T> reader, ByteBuffer bytes)",4.2,Unchanged,0.067682058690082,Negligible,0.0208499799807153,,,
zipkin,Monitoring,23.51,0ccb2d696a7aa54230473231f713941b07e26881,1565425959,"static void zipkin2.internal.ThriftCodec.writeLengthPrefixed(WriteBuffer buffer, String utf8)",3.5,Unchanged,0.0199430199430199,Negligible,0.0208499799807153,,,
zipkin,Monitoring,23.51,0ccb2d696a7aa54230473231f713941b07e26881,1565425959,public List<DependencyLink> decodeList(byte[] links),8.9,Regression,0.2043368626422451,Small,0.0208499799807153,Data Structure & Variable Changes+Exception & Input/Output Handling,True,
zipkin,Monitoring,23.51,0ccb2d696a7aa54230473231f713941b07e26881,1565425959,static boolean zipkin2.server.internal.throttle.ThrottledCall.await(CountDownLatch latch),56.9,Unchanged,0.0036000155171928,Negligible,0.0208499799807153,Algorithmic Change+Exception & Input/Output Handling,True,
zipkin,Monitoring,23.51,0ccb2d696a7aa54230473231f713941b07e26881,1565425959,static int zipkin2.internal.ThriftCodec.readListLength(ReadBuffer buffer),5.7,Improvement,0.2477439427841054,Small,0.0208499799807153,Exception & Input/Output Handling,False,
zipkin,Monitoring,23.51,36d6e560c7ff3880661e5b158e86ecbe72d67eb0,1472599385,Buffer zipkin.internal.Buffer.writeShort(int v),10.8,Unchanged,-0.1414798959120288,Negligible,0.0208499799807153,Data Structure & Variable Changes+Algorithmic Change+API/Library Call Changes+Exception & Input/Output Handling,True,
zipkin,Monitoring,23.51,36d6e560c7ff3880661e5b158e86ecbe72d67eb0,1472599385,Buffer zipkin.internal.Buffer.writeLong(long v),2.0,Regression,-0.2833713478874769,Small,0.0208499799807153,Data Structure & Variable Changes+Algorithmic Change,True,
zipkin,Monitoring,23.51,36d6e560c7ff3880661e5b158e86ecbe72d67eb0,1472599385,Buffer zipkin.internal.Buffer.writeInt(int v),2.0,Unchanged,-0.1231489690604469,Negligible,0.0208499799807153,Data Structure & Variable Changes+Algorithmic Change,False,
zipkin,Monitoring,23.51,36d6e560c7ff3880661e5b158e86ecbe72d67eb0,1472599385,Buffer zipkin.internal.Buffer.writeAscii(String v),2.0,Improvement,1.0,Large,0.0208499799807153,Algorithmic Change+API/Library Call Changes+Exception & Input/Output Handling,False,
zipkin,Monitoring,23.51,36d6e560c7ff3880661e5b158e86ecbe72d67eb0,1472599385,"static void zipkin.internal.ThriftCodec.writeListBegin(Buffer buffer, int size)",4.2,Unchanged,-0.1581027667984189,Small,0.0208499799807153,API/Library Call Changes,False,
zipkin,Monitoring,23.51,36d6e560c7ff3880661e5b158e86ecbe72d67eb0,1472599385,byte[] zipkin.internal.Buffer.toByteArray(),11.1,Improvement,1.0,Large,0.0208499799807153,Control Flow/Loop Changes,True,
zipkin,Monitoring,23.51,36d6e560c7ff3880661e5b158e86ecbe72d67eb0,1472599385,public byte[] zipkin.internal.JsonCodec.writeSpan(Span value),16.0,Regression,-1.0,Large,0.0208499799807153,Algorithmic Change+Exception & Input/Output Handling,True,
zipkin,Monitoring,23.51,95ace09d004c92c225ffcf70782ea42a5825760a,1601363145,"static String zipkin2.Span.padLeft(String id, int desiredLength)",4.2,Unchanged,-0.0207058660735089,Negligible,0.0208499799807153,Data Structure & Variable Changes+API/Library Call Changes,False,
zipkin,Monitoring,23.51,95ace09d004c92c225ffcf70782ea42a5825760a,1601363145,final String zipkin2.internal.ReadBuffer.readBytesAsHex(int length),4.2,Unchanged,0.0505152855756097,Negligible,0.0208499799807153,API/Library Call Changes,False,
zipkin,Monitoring,23.51,95ace09d004c92c225ffcf70782ea42a5825760a,1601363145,"static List<Span> doDecodeList(SpanBytesDecoder decoder, ByteBuffer spans)",4.2,Improvement,0.1625490619279439,Small,0.0208499799807153,Refactoring & Code Cleanup,False,
zipkin,Monitoring,23.51,95ace09d004c92c225ffcf70782ea42a5825760a,1601363145,static String zipkin2.Endpoint.writeIpV6(byte[] ipv6),4.2,Unchanged,-0.0314945152571065,Negligible,0.0208499799807153,API/Library Call Changes,False,
zipkin,Monitoring,23.51,95ace09d004c92c225ffcf70782ea42a5825760a,1601363145,static <T extends Comparable<T>> List<T> zipkin2.v1.V1Span.sortedList(List<T> input),4.2,Unchanged,-0.0120315667239133,Negligible,0.0208499799807153,,,
zipkin,Monitoring,23.51,95ace09d004c92c225ffcf70782ea42a5825760a,1601363145,final String zipkin2.internal.ReadBuffer.readUtf8(int length),8.6,Unchanged,-0.0221374968417992,Negligible,0.0208499799807153,API/Library Call Changes,False,
zipkin,Monitoring,23.51,95ace09d004c92c225ffcf70782ea42a5825760a,1601363145,static String zipkin2.Span.toLowerHex(long v),4.2,Unchanged,0.0030881800211511,Negligible,0.0208499799807153,,,
zipkin,Monitoring,23.51,95ace09d004c92c225ffcf70782ea42a5825760a,1601363145,public static Span zipkin2.internal.ThriftCodec.readOne(ReadBuffer buffer),4.2,Unchanged,0.0277665619700324,Negligible,0.0208499799807153,Refactoring & Code Cleanup,False,
zipkin,Monitoring,23.51,8a33b2a6d3ce87cf3a43785b991bc6456965735b,1504327684,static Span.Builder zipkin.internal.V2SpanConverter.newBuilder(zipkin.Span source),4.2,Regression,-0.6945972207922543,Large,0.0208499799807153,Data Structure & Variable Changes+API/Library Call Changes,False,
zipkin,Monitoring,23.51,8a33b2a6d3ce87cf3a43785b991bc6456965735b,1504327684,public static zipkin.Span zipkin.internal.V2SpanConverter.toSpan(Span in),179.1,Regression,-0.9864026339708152,Large,0.0208499799807153,Data Structure & Variable Changes+API/Library Call Changes,False,
zipkin,Monitoring,23.51,2fe5142e08b4d74bd38da4ff5837e969777755da,1504851032,public static zipkin.Span zipkin.internal.V2SpanConverter.toSpan(Span in),8.6,Regression,-1.0,Large,0.0208499799807153,API/Library Call Changes,False,
zipkin,Monitoring,23.51,120d1a73f2abfb62fd9a41a72cf30ee7e3a5b388,1553226632,void zipkin2.internal.Buffer.writeVarint(int v),8.6,Improvement,0.3140530823728455,Small,0.0208499799807153,Data Structure & Variable Changes+Algorithmic Change,False,
zipkin,Monitoring,23.51,120d1a73f2abfb62fd9a41a72cf30ee7e3a5b388,1553226632,void zipkin2.internal.Buffer.writeLongLe(long v),35.0,Unchanged,0.3428571428571428,Medium,0.0208499799807153,Data Structure & Variable Changes+Algorithmic Change,False,
zipkin,Monitoring,23.51,120d1a73f2abfb62fd9a41a72cf30ee7e3a5b388,1553226632,"static void zipkin2.internal.V2SpanWriter.writeEndpoint(Endpoint value, Buffer b, boolean writeEmptyServiceName)",26.2,Improvement,0.6529761904761905,Large,0.0208499799807153,API/Library Call Changes,False,
zipkin,Monitoring,23.51,120d1a73f2abfb62fd9a41a72cf30ee7e3a5b388,1553226632,"public void zipkin2.internal.V2SpanWriter.write(Span value, Buffer b)",72.4,Improvement,0.6206896551724138,Large,0.0208499799807153,Refactoring & Code Cleanup,False,
